,year,willid,site,site_full,season,treat,height,willid_full,exp,dam,browse,beaver_status,beaver_year
299,2018,116,lostc,lostc-obs,fall,obs,58,lostc-obs-116,0,0,1,no bv,2019
300,2018,119,lostc,lostc-obs,fall,obs,56,lostc-obs-119,0,0,1,no bv,2019
301,2018,122,lostc,lostc-obs,fall,obs,104,lostc-obs-122,0,0,1,no bv,2019
302,2018,125,lostc,lostc-obs,fall,obs,89,lostc-obs-125,0,0,1,no bv,2019
303,2018,128,lostc,lostc-obs,fall,obs,75,lostc-obs-128,0,0,1,no bv,2019
304,2018,1,lostl,lostl-obs,fall,obs,82,lostl-obs-1,0,0,1,no bv,2019
305,2018,4,lostl,lostl-obs,fall,obs,171,lostl-obs-4,0,0,1,no bv,2019
306,2018,7,lostl,lostl-obs,fall,obs,101,lostl-obs-7,0,0,1,no bv,2019
307,2018,1,lostl,lostl-obs,fall,obs,103,lostl-obs-1,0,0,1,no bv,2019
308,2018,113,lostl,lostl-obs,fall,obs,266,lostl-obs-113,0,0,1,no bv,2019
309,2018,9,oxbow,oxbow-obs,fall,obs,111,oxbow-obs-9,0,0,1,no bv,2019
310,2018,312,oxbow,oxbow-obs,fall,obs,118,oxbow-obs-312,0,0,1,no bv,2019
311,2018,315,oxbow,oxbow-obs,fall,obs,96,oxbow-obs-315,0,0,1,no bv,2019
312,2018,318,oxbow,oxbow-obs,fall,obs,142,oxbow-obs-318,0,0,1,no bv,2019
313,2018,321,oxbow,oxbow-obs,fall,obs,190,oxbow-obs-321,0,0,1,no bv,2019
314,2018,438,rose,rose-obs,fall,obs,138,rose-obs-438,0,0,1,no bv,2019
315,2018,441,rose,rose-obs,fall,obs,63,rose-obs-441,0,0,1,no bv,2019
316,2018,444,rose,rose-obs,fall,obs,179,rose-obs-444,0,0,1,no bv,2019
317,2018,446,rose,rose-obs,fall,obs,200,rose-obs-446,0,0,1,no bv,2019
318,2018,4415,rose,rose-obs,fall,obs,190,rose-obs-4415,0,0,1,no bv,2019
319,2018,27,slide,slide-obs,fall,obs,68,slide-obs-27,0,0,1,no bv,2019
320,2018,29,slide,slide-obs,fall,obs,51,slide-obs-29,0,0,1,no bv,2019
321,2018,32,slide,slide-obs,fall,obs,46,slide-obs-32,0,0,1,no bv,2019
322,2018,33,slide,slide-obs,fall,obs,153,slide-obs-33,0,0,1,no bv,2019
323,2018,1,slide,slide-obs,fall,obs,95,slide-obs-1,0,0,1,no bv,2019
324,2018,74516,slide,slide-obs,fall,obs,62,slide-obs-74516,0,0,1,no bv,2019
325,2018,166,wb1,wb1-obs,fall,obs,294,wb1-obs-166,0,0,1,no bv,2019
326,2018,169,wb1,wb1-obs,fall,obs,146,wb1-obs-169,0,0,1,no bv,2019
327,2018,172,wb1,wb1-obs,fall,obs,339,wb1-obs-172,0,0,1,no bv,2019
328,2018,371,wb1,wb1-obs,fall,obs,222,wb1-obs-371,0,0,1,no bv,2019
329,2018,373,wb1,wb1-obs,fall,obs,322,wb1-obs-373,0,0,1,no bv,2019
330,2018,368,wb2,wb2-obs,fall,obs,352,wb2-obs-368,0,0,1,no bv,2019
331,2018,1,wb2,wb2-obs,fall,obs,268,wb2-obs-1,0,0,1,no bv,2019
332,2018,364,wb2,wb2-obs,fall,obs,155,wb2-obs-364,0,0,1,no bv,2019
333,2018,366,wb2,wb2-obs,fall,obs,114,wb2-obs-366,0,0,1,no bv,2019
334,2018,775,wb4,wb4-obs,fall,bv,241,wb4-obs-775,0,0,1,bv,2019
335,2018,778,wb4,wb4-obs,fall,bv,179,wb4-obs-778,0,0,1,bv,2019
336,2018,771,wb4,wb4-obs,fall,bv,274,wb4-obs-771,0,0,1,bv,2019
337,2018,7,wb4,wb4-obs,fall,bv,349,wb4-obs-7,0,0,1,bv,2019
338,2018,772,wb4,wb4-obs,fall,bv,277,wb4-obs-772,0,0,1,bv,2019
339,2018,773,wb4,wb4-obs,fall,bv,307,wb4-obs-773,0,0,1,bv,2019
340,2018,765,wb4,wb4-obs,fall,bv,269,wb4-obs-765,0,0,1,bv,2019
341,2018,766,wb4,wb4-obs,fall,bv,380,wb4-obs-766,0,0,1,bv,2019
342,2018,767,wb4,wb4-obs,fall,bv,189,wb4-obs-767,0,0,1,bv,2019
343,2018,764,wb4,wb4-obs,fall,bv,252,wb4-obs-764,0,0,1,bv,2019
344,2018,763,wb4,wb4-obs,fall,bv,261,wb4-obs-763,0,0,1,bv,2019
345,2018,762,wb4,wb4-obs,fall,bv,158,wb4-obs-762,0,0,1,bv,2019
346,2018,776,wb4,wb4-obs,fall,bv,262,wb4-obs-776,0,0,1,bv,2019
347,2018,754,wb4,wb4-obs,fall,bv,398,wb4-obs-754,0,0,1,bv,2019
348,2018,824,wb4,wb4-obs,fall,bv,294,wb4-obs-824,0,0,1,bv,2019
349,2018,825,wb4,wb4-obs,fall,bv,281,wb4-obs-825,0,0,1,bv,2019
350,2018,755,wb4,wb4-obs,fall,bv,182,wb4-obs-755,0,0,1,bv,2019
351,2018,756,wb4,wb4-obs,fall,bv,150,wb4-obs-756,0,0,1,bv,2019
352,2018,757,wb4,wb4-obs,fall,bv,254,wb4-obs-757,0,0,1,bv,2019
353,2018,758,wb4,wb4-obs,fall,bv,321,wb4-obs-758,0,0,1,bv,2019
354,2018,752,wb4,wb4-obs,fall,bv,169,wb4-obs-752,0,0,1,bv,2019
355,2018,784,wb4,wb4-obs,fall,bv,179,wb4-obs-784,0,0,1,bv,2019
356,2018,785,wb4,wb4-obs,fall,bv,284,wb4-obs-785,0,0,1,bv,2019
357,2018,782,wb4,wb4-obs,fall,bv,125,wb4-obs-782,0,0,1,bv,2019
358,2018,131,wb,wb-dx,fall,dx,224,wb-dx-131,1,1,0,no bv,2019
359,2018,134,wb,wb-dx,fall,dx,298,wb-dx-134,1,1,0,no bv,2019
360,2018,137,wb,wb-dx,fall,dx,303,wb-dx-137,1,1,0,no bv,2019
361,2018,1,wb,wb-dx,fall,dx,295,wb-dx-1,1,1,0,no bv,2019
362,2018,143,wb,wb-dx,fall,dx,345,wb-dx-143,1,1,0,no bv,2019
363,2019,86,crescent,crescent-obs,fall,obs,113,crescent-obs-86,0,0,1,no bv,2019
364,2019,89,crescent,crescent-obs,fall,obs,77,crescent-obs-89,0,0,1,no bv,2019
365,2019,92,crescent,crescent-obs,fall,obs,61,crescent-obs-92,0,0,1,no bv,2019
366,2019,95,crescent,crescent-obs,fall,obs,65,crescent-obs-95,0,0,1,no bv,2019
367,2019,493,crystal,crystal-obs,fall,bv,169,crystal-obs-493,0,0,1,bv,2019
368,2019,924,crystal,crystal-obs,fall,bv,124,crystal-obs-924,0,0,1,bv,2019
369,2019,848,crystal,crystal-obs,fall,bv,165,crystal-obs-848,0,0,1,bv,2019
370,2019,828,crystal,crystal-obs,fall,bv,180,crystal-obs-828,0,0,1,bv,2019
371,2019,4,crystal,crystal-obs,fall,bv,340,crystal-obs-4,0,0,1,bv,2019
372,2019,795,crystal,crystal-obs,fall,bv,450,crystal-obs-795,0,0,1,bv,2019
373,2019,795,crystal,crystal-obs,fall,bv,346,crystal-obs-795,0,0,1,bv,2019
374,2019,7,crystal,crystal-obs,fall,bv,395,crystal-obs-7,0,0,1,bv,2019
375,2019,832,crystal,crystal-obs,fall,bv,276,crystal-obs-832,0,0,1,bv,2019
376,2019,863,crystal,crystal-obs,fall,bv,176,crystal-obs-863,0,0,1,bv,2019
377,2019,414,crystal,crystal-obs,fall,bv,275,crystal-obs-414,0,0,1,bv,2019
378,2019,723,crystal,crystal-obs,fall,bv,178,crystal-obs-723,0,0,1,bv,2019
379,2019,9,crystal,crystal-obs,fall,bv,441,crystal-obs-9,0,0,1,bv,2019
380,2019,2563,crystal,crystal-obs,fall,bv,315,crystal-obs-2563,0,0,1,bv,2019
381,2019,2524,crystal,crystal-obs,fall,bv,275,crystal-obs-2524,0,0,1,bv,2019
382,2019,2536,crystal,crystal-obs,fall,bv,245,crystal-obs-2536,0,0,1,bv,2019
383,2019,2533,crystal,crystal-obs,fall,bv,270,crystal-obs-2533,0,0,1,bv,2019
384,2019,2539,crystal,crystal-obs,fall,bv,254,crystal-obs-2539,0,0,1,bv,2019
385,2019,2545,crystal,crystal-obs,fall,bv,470,crystal-obs-2545,0,0,1,bv,2019
386,2019,2554,crystal,crystal-obs,fall,bv,61,crystal-obs-2554,0,0,1,bv,2019
387,2019,2548,crystal,crystal-obs,fall,bv,167,crystal-obs-2548,0,0,1,bv,2019
388,2019,20,crystal,crystal-obs,fall,bv,149,crystal-obs-20,0,0,1,bv,2019
389,2019,23,crystal,crystal-obs,fall,bv,185,crystal-obs-23,0,0,1,bv,2019
390,2019,2515,crystal,crystal-obs,fall,bv,241,crystal-obs-2515,0,0,1,bv,2019
391,2019,2521,crystal,crystal-obs,fall,bv,141,crystal-obs-2521,0,0,1,bv,2019
392,2019,2518,crystal,crystal-obs,fall,bv,352,crystal-obs-2518,0,0,1,bv,2019
393,2019,2527,crystal,crystal-obs,fall,bv,381,crystal-obs-2527,0,0,1,bv,2019
394,2019,2551,crystal,crystal-obs,fall,bv,142,crystal-obs-2551,0,0,1,bv,2019
395,2019,2557,crystal,crystal-obs,fall,bv,204,crystal-obs-2557,0,0,1,bv,2019
396,2019,25,crystal,crystal-obs,fall,bv,124,crystal-obs-25,0,0,1,bv,2019
397,2019,2542,crystal,crystal-obs,fall,bv,167,crystal-obs-2542,0,0,1,bv,2019
398,2019,857,crystal,crystal-obs,fall,bv,171,crystal-obs-857,0,0,1,bv,2019
399,2019,851,crystal,crystal-obs,fall,bv,113,crystal-obs-851,0,0,1,bv,2019
400,2019,2575,crystal,crystal-obs,fall,bv,271,crystal-obs-2575,0,0,1,bv,2019
401,2019,2566,crystal,crystal-obs,fall,bv,394,crystal-obs-2566,0,0,1,bv,2019
402,2019,2569,crystal,crystal-obs,fall,bv,231,crystal-obs-2569,0,0,1,bv,2019
403,2019,25,crystal,crystal-obs,fall,bv,172,crystal-obs-25,0,0,1,bv,2019
404,2019,2563,crystal,crystal-obs,fall,bv,172,crystal-obs-2563,0,0,1,bv,2019
405,2019,2578,crystal,crystal-obs,fall,bv,472,crystal-obs-2578,0,0,1,bv,2019
406,2019,2584,crystal,crystal-obs,fall,bv,520,crystal-obs-2584,0,0,1,bv,2019
407,2019,2581,crystal,crystal-obs,fall,bv,550,crystal-obs-2581,0,0,1,bv,2019
408,2019,2587,crystal,crystal-obs,fall,bv,475,crystal-obs-2587,0,0,1,bv,2019
409,2019,2572,crystal,crystal-obs,fall,bv,566,crystal-obs-2572,0,0,1,bv,2019
410,2019,26,crystal,crystal-obs,fall,bv,343,crystal-obs-26,0,0,1,bv,2019
411,2019,29,crystal,crystal-obs,fall,bv,333,crystal-obs-29,0,0,1,bv,2019
412,2019,2512,crystal,crystal-obs,fall,bv,500,crystal-obs-2512,0,0,1,bv,2019
413,2019,493,eb1,eb1-cc,fall,cc,121,eb1-cc-493,1,0,1,no bv,2019
414,2019,499,eb1,eb1-cc,fall,cc,143,eb1-cc-499,1,0,1,no bv,2019
415,2019,2,eb1,eb1-cc,fall,cc,146,eb1-cc-2,1,0,1,no bv,2019
416,2019,5,eb1,eb1-cc,fall,cc,140,eb1-cc-5,1,0,1,no bv,2019
417,2019,611,eb1,eb1-cc,fall,cc,147,eb1-cc-611,1,0,1,no bv,2019
418,2019,614,eb1,eb1-cc,fall,cc,165,eb1-cc-614,1,0,1,no bv,2019
419,2019,617,eb1,eb1-cc,fall,cc,119,eb1-cc-617,1,0,1,no bv,2019
420,2019,6,eb1,eb1-cc,fall,cc,186,eb1-cc-6,1,0,1,no bv,2019
421,2019,626,eb1,eb1-cc,fall,cc,89,eb1-cc-626,1,0,1,no bv,2019
422,2019,629,eb1,eb1-cc,fall,cc,164,eb1-cc-629,1,0,1,no bv,2019
423,2019,6,eb1,eb1-cc,fall,cc,164,eb1-cc-6,1,0,1,no bv,2019
424,2019,16,eb1,eb1-dc,fall,dc,269,eb1-dc-16,1,1,1,no bv,2019
425,2019,17,eb1,eb1-dc,fall,dc,328,eb1-dc-17,1,1,1,no bv,2019
426,2019,18,eb1,eb1-dc,fall,dc,252,eb1-dc-18,1,1,1,no bv,2019
427,2019,19,eb1,eb1-dc,fall,dc,261,eb1-dc-19,1,1,1,no bv,2019
428,2019,21,eb1,eb1-dc,fall,dc,292,eb1-dc-21,1,1,1,no bv,2019
429,2019,22,eb1,eb1-dc,fall,dc,308,eb1-dc-22,1,1,1,no bv,2019
430,2019,23,eb1,eb1-dc,fall,dc,233,eb1-dc-23,1,1,1,no bv,2019
431,2019,24,eb1,eb1-dc,fall,dc,228,eb1-dc-24,1,1,1,no bv,2019
432,2019,25,eb1,eb1-dc,fall,dc,287,eb1-dc-25,1,1,1,no bv,2019
433,2019,25,eb1,eb1-dc,fall,dc,173,eb1-dc-25,1,1,1,no bv,2019
434,2019,28,eb1,eb1-dc,fall,dc,173,eb1-dc-28,1,1,1,no bv,2019
435,2019,29,eb1,eb1-dc,fall,dc,167,eb1-dc-29,1,1,1,no bv,2019
436,2019,2,eb1,eb1-dc,fall,dc,327,eb1-dc-2,1,1,1,no bv,2019
437,2019,814,eb1,eb1-dc,fall,dc,333,eb1-dc-814,1,1,1,no bv,2019
438,2019,381,eb1,eb1-obs,fall,obs,250,eb1-obs-381,0,0,1,no bv,2019
439,2019,26,eb1,eb1-obs,fall,obs,136,eb1-obs-26,0,0,1,no bv,2019
440,2019,2633,eb1,eb1-obs,fall,obs,87,eb1-obs-2633,0,0,1,no bv,2019
441,2019,771,eb2,eb2-cc,fall,cc,98,eb2-cc-771,1,0,1,no bv,2019
442,2019,774,eb2,eb2-cc,fall,cc,127,eb2-cc-774,1,0,1,no bv,2019
443,2019,777,eb2,eb2-cc,fall,cc,112,eb2-cc-777,1,0,1,no bv,2019
444,2019,7,eb2,eb2-cc,fall,cc,94,eb2-cc-7,1,0,1,no bv,2019
445,2019,783,eb2,eb2-cc,fall,cc,140,eb2-cc-783,1,0,1,no bv,2019
446,2019,786,eb2,eb2-cc,fall,cc,202,eb2-cc-786,1,0,1,no bv,2019
447,2019,789,eb2,eb2-cc,fall,cc,84,eb2-cc-789,1,0,1,no bv,2019
448,2019,792,eb2,eb2-cc,fall,cc,350,eb2-cc-792,1,0,1,no bv,2019
449,2019,795,eb2,eb2-cc,fall,cc,119,eb2-cc-795,1,0,1,no bv,2019
450,2019,774,eb2,eb2-cc,fall,cc,119,eb2-cc-774,1,0,1,no bv,2019
451,2019,9,eb2,eb2-cc,fall,cc,300,eb2-cc-9,1,0,1,no bv,2019
452,2019,48,eb2,eb2-dc,fall,dc,209,eb2-dc-48,1,1,1,no bv,2019
453,2019,49,eb2,eb2-dc,fall,dc,276,eb2-dc-49,1,1,1,no bv,2019
454,2019,51,eb2,eb2-dc,fall,dc,203,eb2-dc-51,1,1,1,no bv,2019
455,2019,52,eb2,eb2-dc,fall,dc,281,eb2-dc-52,1,1,1,no bv,2019
456,2019,53,eb2,eb2-dc,fall,dc,250,eb2-dc-53,1,1,1,no bv,2019
457,2019,54,eb2,eb2-dc,fall,dc,310,eb2-dc-54,1,1,1,no bv,2019
458,2019,57,eb2,eb2-dc,fall,dc,283,eb2-dc-57,1,1,1,no bv,2019
459,2019,58,eb2,eb2-dc,fall,dc,414,eb2-dc-58,1,1,1,no bv,2019
460,2019,59,eb2,eb2-dc,fall,dc,298,eb2-dc-59,1,1,1,no bv,2019
461,2019,61,eb2,eb2-dc,fall,dc,437,eb2-dc-61,1,1,1,no bv,2019
462,2019,726,eb2,eb2-dc,fall,dc,246,eb2-dc-726,1,1,1,no bv,2019
463,2019,56,eb2,eb2-dc,fall,dc,371,eb2-dc-56,1,1,1,no bv,2019
464,2019,55,eb2,eb2-dc,fall,dc,352,eb2-dc-55,1,1,1,no bv,2019
465,2019,525,eb2,eb2-dc,fall,dc,133,eb2-dc-525,1,1,1,no bv,2019
466,2019,528,eb2,eb2-dc,fall,dc,66,eb2-dc-528,1,1,1,no bv,2019
467,2019,519,eb2,eb2-dc,fall,dc,92,eb2-dc-519,1,1,1,no bv,2019
468,2019,531,eb2,eb2-dc,fall,dc,138,eb2-dc-531,1,1,1,no bv,2019
469,2019,534,eb2,eb2-dc,fall,dc,223,eb2-dc-534,1,1,1,no bv,2019
470,2019,378,eb2,eb2-obs,fall,obs,422,eb2-obs-378,0,0,1,no bv,2019
471,2019,374,eb2,eb2-obs,fall,obs,290,eb2-obs-374,0,0,1,no bv,2019
472,2019,375,eb2,eb2-obs,fall,obs,188,eb2-obs-375,0,0,1,no bv,2019
473,2019,376,eb2,eb2-obs,fall,obs,276,eb2-obs-376,0,0,1,no bv,2019
474,2019,377,eb2,eb2-obs,fall,obs,280,eb2-obs-377,0,0,1,no bv,2019
475,2019,345,elk1,elk1-obs,fall,obs,171,elk1-obs-345,0,0,1,no bv,2019
476,2019,145,elk1,elk1-obs,fall,obs,96,elk1-obs-145,0,0,1,no bv,2019
477,2019,344,elk1,elk1-obs,fall,obs,71,elk1-obs-344,0,0,1,no bv,2019
478,2019,349,elk2,elk2-obs,fall,obs,137,elk2-obs-349,0,0,1,no bv,2019
479,2019,3,elk2,elk2-obs,fall,obs,205,elk2-obs-3,0,0,1,no bv,2019
480,2019,353,elk2,elk2-obs,fall,obs,184,elk2-obs-353,0,0,1,no bv,2019
481,2019,156,elk2,elk2-obs,fall,obs,158,elk2-obs-156,0,0,1,no bv,2019
482,2019,35213,elk2,elk2-obs,fall,obs,162,elk2-obs-35213,0,0,1,no bv,2019
483,2019,354,elk3,elk3-obs,fall,obs,41,elk3-obs-354,0,0,1,no bv,2019
484,2019,355,elk3,elk3-obs,fall,obs,166,elk3-obs-355,0,0,1,no bv,2019
485,2019,357,elk3,elk3-obs,fall,obs,229,elk3-obs-357,0,0,1,no bv,2019
486,2019,358,elk3,elk3-obs,fall,obs,201,elk3-obs-358,0,0,1,no bv,2019
487,2019,89317,elk3,elk3-obs,fall,obs,121,elk3-obs-89317,0,0,1,no bv,2019
488,2019,3,elk5,elk5-obs,fall,obs,147,elk5-obs-3,0,0,1,no bv,2019
489,2019,6,elk5,elk5-obs,fall,obs,139,elk5-obs-6,0,0,1,no bv,2019
490,2019,9,elk5,elk5-obs,fall,obs,167,elk5-obs-9,0,0,1,no bv,2019
491,2019,712,elk5,elk5-obs,fall,obs,185,elk5-obs-712,0,0,1,no bv,2019
492,2019,369,elk,elk-cc,fall,cc,172,elk-cc-369,1,0,1,no bv,2019
493,2019,365,elk,elk-cc,fall,cc,97,elk-cc-365,1,0,1,no bv,2019
494,2019,339,elk,elk-cc,fall,cc,154,elk-cc-339,1,0,1,no bv,2019
495,2019,333,elk,elk-cc,fall,cc,103,elk-cc-333,1,0,1,no bv,2019
496,2019,324,elk,elk-cc,fall,cc,81,elk-cc-324,1,0,1,no bv,2019
497,2019,3,elk,elk-cc,fall,cc,84,elk-cc-3,1,0,1,no bv,2019
498,2019,351,elk,elk-cc,fall,cc,197,elk-cc-351,1,0,1,no bv,2019
499,2019,354,elk,elk-cc,fall,cc,144,elk-cc-354,1,0,1,no bv,2019
500,2019,357,elk,elk-cc,fall,cc,164,elk-cc-357,1,0,1,no bv,2019
501,2019,3,elk,elk-cc,fall,cc,199,elk-cc-3,1,0,1,no bv,2019
502,2019,363,elk,elk-cc,fall,cc,168,elk-cc-363,1,0,1,no bv,2019
503,2019,366,elk,elk-cc,fall,cc,68,elk-cc-366,1,0,1,no bv,2019
504,2019,336,elk,elk-cc,fall,cc,68,elk-cc-336,1,0,1,no bv,2019
505,2019,342,elk,elk-cc,fall,cc,151,elk-cc-342,1,0,1,no bv,2019
506,2019,345,elk,elk-cc,fall,cc,138,elk-cc-345,1,0,1,no bv,2019
507,2019,348,elk,elk-cc,fall,cc,122,elk-cc-348,1,0,1,no bv,2019
508,2019,519,elk,elk-dc,fall,dc,92,elk-dc-519,1,1,1,no bv,2019
509,2019,528,elk,elk-dc,fall,dc,66,elk-dc-528,1,1,1,no bv,2019
510,2019,543,elk,elk-dc,fall,dc,144,elk-dc-543,1,1,1,no bv,2019
511,2019,552,elk,elk-dc,fall,dc,74,elk-dc-552,1,1,1,no bv,2019
512,2019,555,elk,elk-dc,fall,dc,73,elk-dc-555,1,1,1,no bv,2019
513,2019,559,elk,elk-dc,fall,dc,113,elk-dc-559,1,1,1,no bv,2019
514,2019,5,elk,elk-dc,fall,dc,93,elk-dc-5,1,1,1,no bv,2019
515,2019,546,elk,elk-dc,fall,dc,64,elk-dc-546,1,1,1,no bv,2019
516,2019,5,elk,elk-dc,fall,dc,64,elk-dc-5,1,1,1,no bv,2019
517,2019,231,ghole,ghole-obs,fall,obs,177,ghole-obs-231,0,0,1,no bv,2019
518,2019,412,ghole,ghole-obs,fall,obs,199,ghole-obs-412,0,0,1,no bv,2019
519,2019,79716,ghole,ghole-obs,fall,obs,282,ghole-obs-79716,0,0,1,no bv,2019
520,2019,449,glen,glen-obs,fall,obs,113,glen-obs-449,0,0,1,no bv,2019
521,2019,452,glen,glen-obs,fall,obs,117,glen-obs-452,0,0,1,no bv,2019
522,2019,45517,glen,glen-obs,fall,obs,63,glen-obs-45517,0,0,1,no bv,2019
523,2019,459,glen,glen-obs,fall,obs,118,glen-obs-459,0,0,1,no bv,2019
524,2019,457,glen,glen-obs,fall,obs,110,glen-obs-457,0,0,1,no bv,2019
525,2019,19,lava,lava-obs,fall,obs,34,lava-obs-19,0,0,1,no bv,2019
526,2019,16,lava,lava-obs,fall,obs,252,lava-obs-16,0,0,1,no bv,2019
527,2019,23,lava,lava-obs,fall,obs,114,lava-obs-23,0,0,1,no bv,2019
528,2019,24,lava,lava-obs,fall,obs,225,lava-obs-24,0,0,1,no bv,2019
529,2019,159,lb1,lb1-obs,fall,obs,211,lb1-obs-159,0,0,1,no bv,2019
530,2019,339,lb1,lb1-obs,fall,obs,185,lb1-obs-339,0,0,1,no bv,2019
531,2019,3,lb1,lb1-obs,fall,obs,331,lb1-obs-3,0,0,1,no bv,2019
532,2019,341,lb1,lb1-obs,fall,obs,337,lb1-obs-341,0,0,1,no bv,2019
533,2019,343,lb1,lb1-obs,fall,obs,280,lb1-obs-343,0,0,1,no bv,2019
534,2019,359,lb2,lb2-obs,fall,obs,187,lb2-obs-359,0,0,1,no bv,2019
535,2019,3,lb2,lb2-obs,fall,obs,265,lb2-obs-3,0,0,1,no bv,2019
536,2019,362,lb2,lb2-obs,fall,obs,240,lb2-obs-362,0,0,1,no bv,2019
537,2019,363,lb2,lb2-obs,fall,obs,267,lb2-obs-363,0,0,1,no bv,2019
538,2019,466,lb2,lb2-obs,fall,obs,161,lb2-obs-466,0,0,1,no bv,2019
539,2019,866,lb2,lb2-obs,fall,obs,225,lb2-obs-866,0,0,1,no bv,2019
540,2019,36415,lb2,lb2-obs,fall,obs,212,lb2-obs-36415,0,0,1,no bv,2019
541,2019,234,lb3,lb3-obs,fall,obs,233,lb3-obs-234,0,0,1,no bv,2019
542,2019,324,lb3,lb3-obs,fall,obs,233,lb3-obs-324,0,0,1,no bv,2019
543,2019,327,lb3,lb3-obs,fall,obs,164,lb3-obs-327,0,0,1,no bv,2019
544,2019,3,lb3,lb3-obs,fall,obs,126,lb3-obs-3,0,0,1,no bv,2019
545,2019,336,lb3,lb3-obs,fall,obs,344,lb3-obs-336,0,0,1,no bv,2019
546,2019,316,lb3,lb3-obs,fall,obs,222,lb3-obs-316,0,0,1,no bv,2019
547,2019,817,lb4,lb4-obs,fall,obs,306,lb4-obs-817,0,0,1,no bv,2019
548,2019,88817,lb4,lb4-obs,fall,obs,152,lb4-obs-88817,0,0,1,no bv,2019
549,2019,87917,lb4,lb4-obs,fall,obs,213,lb4-obs-87917,0,0,1,no bv,2019
550,2019,88517,lb4,lb4-obs,fall,obs,312,lb4-obs-88517,0,0,1,no bv,2019
551,2019,88317,lb4,lb4-obs,fall,obs,204,lb4-obs-88317,0,0,1,no bv,2019
552,2019,87717,lb4,lb4-obs,fall,obs,226,lb4-obs-87717,0,0,1,no bv,2019
553,2019,88317,lb4,lb4-obs,fall,obs,152,lb4-obs-88317,0,0,1,no bv,2019
554,2019,62,lb5,lb5-obs,fall,obs,350,lb5-obs-62,0,0,1,no bv,2019
555,2019,67,lb5,lb5-obs,fall,obs,251,lb5-obs-67,0,0,1,no bv,2019
556,2019,70,lb5,lb5-obs,fall,obs,367,lb5-obs-70,0,0,1,no bv,2019
557,2019,73,lb5,lb5-obs,fall,obs,261,lb5-obs-73,0,0,1,no bv,2019
558,2019,77,lb5,lb5-obs,fall,obs,199,lb5-obs-77,0,0,1,no bv,2019
559,2019,80,lb6,lb6-obs,fall,obs,471,lb6-obs-80,0,0,1,no bv,2019
560,2019,84,lb6,lb6-obs,fall,obs,262,lb6-obs-84,0,0,1,no bv,2019
561,2019,87,lb6,lb6-obs,fall,obs,202,lb6-obs-87,0,0,1,no bv,2019
562,2019,91,lb6,lb6-obs,fall,obs,169,lb6-obs-91,0,0,1,no bv,2019
563,2019,94,lb6,lb6-obs,fall,obs,111,lb6-obs-94,0,0,1,no bv,2019
564,2019,116,lostc,lostc-obs,fall,obs,120,lostc-obs-116,0,0,1,no bv,2019
565,2019,119,lostc,lostc-obs,fall,obs,110,lostc-obs-119,0,0,1,no bv,2019
566,2019,122,lostc,lostc-obs,fall,obs,161,lostc-obs-122,0,0,1,no bv,2019
567,2019,125,lostc,lostc-obs,fall,obs,139,lostc-obs-125,0,0,1,no bv,2019
568,2019,128,lostc,lostc-obs,fall,obs,170,lostc-obs-128,0,0,1,no bv,2019
569,2019,1,lostl,lostl-obs,fall,obs,99,lostl-obs-1,0,0,1,no bv,2019
570,2019,4,lostl,lostl-obs,fall,obs,190,lostl-obs-4,0,0,1,no bv,2019
571,2019,7,lostl,lostl-obs,fall,obs,125,lostl-obs-7,0,0,1,no bv,2019
572,2019,1,lostl,lostl-obs,fall,obs,110,lostl-obs-1,0,0,1,no bv,2019
573,2019,113,lostl,lostl-obs,fall,obs,217,lostl-obs-113,0,0,1,no bv,2019
574,2019,9,oxbow,oxbow-obs,fall,obs,84,oxbow-obs-9,0,0,1,no bv,2019
575,2019,312,oxbow,oxbow-obs,fall,obs,88,oxbow-obs-312,0,0,1,no bv,2019
576,2019,315,oxbow,oxbow-obs,fall,obs,98,oxbow-obs-315,0,0,1,no bv,2019
577,2019,321,oxbow,oxbow-obs,fall,obs,160,oxbow-obs-321,0,0,1,no bv,2019
578,2019,441,rose,rose-obs,fall,obs,84,rose-obs-441,0,0,1,no bv,2019
579,2019,438,rose,rose-obs,fall,obs,122,rose-obs-438,0,0,1,no bv,2019
580,2019,4415,rose,rose-obs,fall,obs,134,rose-obs-4415,0,0,1,no bv,2019
581,2019,446,rose,rose-obs,fall,obs,209,rose-obs-446,0,0,1,no bv,2019
582,2019,445,rose,rose-obs,fall,obs,196,rose-obs-445,0,0,1,no bv,2019
583,2019,166,wb1,wb1-obs,fall,obs,303,wb1-obs-166,0,0,1,no bv,2019
584,2019,169,wb1,wb1-obs,fall,obs,316,wb1-obs-169,0,0,1,no bv,2019
585,2019,172,wb1,wb1-obs,fall,obs,356,wb1-obs-172,0,0,1,no bv,2019
586,2019,371,wb1,wb1-obs,fall,obs,207,wb1-obs-371,0,0,1,no bv,2019
587,2019,373,wb1,wb1-obs,fall,obs,340,wb1-obs-373,0,0,1,no bv,2019
588,2019,368,wb2,wb2-obs,fall,obs,335,wb2-obs-368,0,0,1,no bv,2019
589,2019,1,wb2,wb2-obs,fall,obs,257,wb2-obs-1,0,0,1,no bv,2019
590,2019,364,wb2,wb2-obs,fall,obs,178,wb2-obs-364,0,0,1,no bv,2019
591,2019,366,wb2,wb2-obs,fall,obs,144,wb2-obs-366,0,0,1,no bv,2019
